Bug ID,chunk
393192,"Product: JDT
Component: Core
Severity: major
Priority: P2
Summary: Incomplete type hierarchy with > 10 annotations
Resolution: FIXED"
60829,"Product: Platform
Component: UI
Severity: blocker
Priority: P1
Summary: [KeyBindings] Key bindings not updated properly in PDE editors
Resolution: FIXED"
125374,"Product: Platform
Component: Debug
Severity: enhancement
Priority: P3
Summary: support trees with columns
Resolution: FIXED"
137210,"Product: Platform
Component: Team
Severity: normal
Priority: P2
Summary: [History View] History View should dispose of pages
Resolution: FIXED"
292294,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: Dynamic help not working on extension point template configuration dialog
Resolution: FIXED"
81229,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Dialogs] wizard banner resizing causes jumpy dialog
Resolution: FIXED"
97710,"Product: Platform
Component: Ant
Severity: minor
Priority: P3
Summary: Pref Page Ant/Editor/Code Assist - enablement after ""Restore Defaults""
Resolution: FIXED"
11569,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Method breakpoint cause stop on anonymous and local subtype method
Resolution: FIXED"
10782,"Product: JDT
Component: Debug
Severity: critical
Priority: P1
Summary: Exception applying changes to Launch Configuration
Resolution: FIXED"
20305,"Product: Platform
Component: Update  (deprecated - use RT>Equinox>p2)
Severity: major
Priority: P1
Summary: F3 build, Update test C6, wrong permissions on updated SWT libraries
Resolution: FIXED"
136516,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: recognize J9 foundation JREs
Resolution: FIXED"
24464,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Check for not compatible values in the JDI client
Resolution: FIXED"
3622,"Product: JDT
Component: UI
Severity: major
Priority: P3
Summary: New Package Wizard has confusing message (1GD0L9O)
Resolution: FIXED"
57868,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: [typing] copy fails when using ctrl to select text
Resolution: FIXED"
6498,"Product: Platform
Component: Ant
Severity: enhancement
Priority: P2
Summary: [ExternalTools] selecting and building individual targets in ANT scripts
Resolution: FIXED"
119917,"Product: Platform
Component: Text
Severity: major
Priority: P2
Summary: [implementation] AbstractControlContentAssistSubjectAdapter - leaks Regions
Resolution: FIXED"
111058,"Product: Platform
Component: UI
Severity: enhancement
Priority: P2
Summary: [Markers] Need pluggable columns for problems
Resolution: FIXED"
332124,"Product: JDT
Component: Text
Severity: normal
Priority: P3
Summary: [syntax highlighting] Semantic highlighting sometimes doesn't appear in class file editor
Resolution: FIXED"
6990,"Product: JDT
Component: Debug
Severity: critical
Priority: P1
Summary: Display action linked to editor when focus in Display view
Resolution: FIXED"
10778,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: Launch configuration names should be trimmed
Resolution: FIXED"
177819,"Product: JDT
Component: Core
Severity: critical
Priority: P1
Summary: Jar files added to a plugin are ignored
Resolution: FIXED"
360642,"Product: JDT
Component: Text
Severity: enhancement
Priority: P3
Summary: Allow to associate an editor to class files which have no source
Resolution: FIXED"
18474,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Empty group in history menus
Resolution: FIXED"
3762,"Product: JDT
Component: UI
Severity: major
Priority: P2
Summary: Last red x annotation not removed. (1GEP8JW)
Resolution: FIXED"
391273,"Product: Platform
Component: Releng
Severity: normal
Priority: P2
Summary: Add HPUX.ia64 build to 4.3
Resolution: FIXED"
462998,"Product: JDT
Component: Debug
Severity: enhancement
Priority: P3
Summary: Enable unit tests on gerrit
Resolution: FIXED"
29409,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Ctrl+Q to inspect doesn't work
Resolution: FIXED"
89475,"Product: Platform
Component: Text
Severity: major
Priority: P2
Summary: [projection] selection preservation not properly handled
Resolution: FIXED"
63163,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: NPE when searching for JREs
Resolution: FIXED"
160749,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Can't set a breakpoint on the first line of an editor
Resolution: FIXED"
11453,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: rename temp: incorrectly dissallowed
Resolution: FIXED"
17945,"Product: Platform
Component: UI
Severity: enhancement
Priority: P2
Summary: [Working Sets]  Directly edit a working set
Resolution: FIXED"
114344,"Product: Platform
Component: Search
Severity: enhancement
Priority: P3
Summary: Search and Replace option to have Smart Case Replacement option
Resolution: FIXED"
42110,"Product: Platform
Component: Search
Severity: major
Priority: P2
Summary: ClassCastException in Java Search with package working set
Resolution: FIXED"
58942,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: Rewording in blocked jobs dialog
Resolution: FIXED"
227544,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [DataBinding] provisional internal packages should be tagged as x-internal:= true
Resolution: FIXED"
7606,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Launch configuration tests are failing
Resolution: FIXED"
93927,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Add keywords to preference pages
Resolution: FIXED"
202044,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: Refactor LogView into a new plug-in
Resolution: FIXED"
34922,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Typos
Resolution: FIXED"
167204,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [DataBinding] Ensure that getterCalled() is invoked correctly in WritableList
Resolution: FIXED"
39981,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Mneumonic on the JRE tab
Resolution: FIXED"
65681,"Product: Platform
Component: Resources
Severity: normal
Priority: P3
Summary: Fragment name appears as %fragmentName in plugin details dialog
Resolution: FIXED"
82798,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: TableViewer internalRefresh is very slow as of 1.19
Resolution: FIXED"
27830,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Use IActionDelegate2
Resolution: FIXED"
33043,"Product: Platform
Component: Ant
Severity: normal
Priority: P2
Summary: Custom types are broken
Resolution: FIXED"
403040,"Product: Platform
Component: Search
Severity: major
Priority: P3
Summary: NPE on clicking the 'Search' tool button
Resolution: FIXED"
20243,"Product: Platform
Component: User Assistance
Severity: normal
Priority: P2
Summary: Javascript error when going back from external link
Resolution: FIXED"
94987,"Product: Platform
Component: Text
Severity: enhancement
Priority: P2
Summary: [api][preferences] Support new default line separator API.
Resolution: FIXED"
34689,"Product: Platform
Component: Update  (deprecated - use RT>Equinox>p2)
Severity: normal
Priority: P2
Summary: 2.1 RC2; No F1 for Web Updates preference page.
Resolution: FIXED"
44535,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: [misc] Wrong message displayed while opening a class file outside classapth
Resolution: FIXED"
435721,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: [CSS][Dark] Provide resonable defaults for syntax color of Debug views in Dark theme
Resolution: FIXED"
242166,"Product: Platform
Component: UI
Severity: enhancement
Priority: P3
Summary: [DataBinding] Add StaleEventTracker class to conformance tests
Resolution: FIXED"
143171,"Product: JDT
Component: Text
Severity: major
Priority: P3
Summary: [misc] 'Update conflicts' dialog appears on save - save no longer possible
Resolution: FIXED"
274368,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: Changing Destinations enables Qualifier box in export deployable feature dialog
Resolution: FIXED"
19714,"Product: JDT
Component: Core
Severity: critical
Priority: P1
Summary: Eclipse crashes: Drag & Drop
Resolution: FIXED"
60995,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Ant use of deprecated runtime code
Resolution: FIXED"
330135,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: Start e4 RCP several times fails
Resolution: FIXED"
209546,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: [spy] polish active help section
Resolution: FIXED"
127656,"Product: Platform
Component: Text
Severity: normal
Priority: P3
Summary: [api] remove 'selection' from IQuickAssistInvocationContext API methods
Resolution: FIXED"
64531,"Product: Platform
Component: Text
Severity: normal
Priority: P2
Summary: Find/Replace hogs cpu and hangs eclipse.
Resolution: FIXED"
11127,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Installed JRE page should detect removed JREs
Resolution: FIXED"
49566,"Product: JDT
Component: Text
Severity: major
Priority: P2
Summary: [misc] Save in Editor is slow
Resolution: FIXED"
243405,"Product: JDT
Component: Text
Severity: trivial
Priority: P3
Summary: [hovering] Typo in dialog from Problem hover
Resolution: FIXED"
15848,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: Change Debug Menu id
Resolution: FIXED"
9124,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: NPE using launch configurations
Resolution: FIXED"
33112,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Duplicate mneumonics on Scrapbook Runtime page
Resolution: FIXED"
166368,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Viewers] LabelProvider disposed twice
Resolution: FIXED"
54859,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Breakpoint are not set as non-registered when deleted from the breakpoint view
Resolution: FIXED"
360126,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: Set new text file line delimiter to Unix to prevent conflicts
Resolution: FIXED"
108672,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [text edits] Exception when applying Convert to enhanced for loop
Resolution: FIXED"
8322,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: Detail evaluation timeout overwrites previous value
Resolution: FIXED"
366014,"Product: JDT
Component: UI
Severity: enhancement
Priority: P2
Summary: Make it easier to setup null analysis
Resolution: FIXED"
66923,"Product: JDT
Component: Text
Severity: major
Priority: P2
Summary: [typing]Can delete word (Ctrl-Backspace) on read only file
Resolution: FIXED"
137201,"Product: Platform
Component: Text
Severity: normal
Priority: P2
Summary: [implementation] TextViewer's widgetDisposed(...) should only call handleDispose()
Resolution: FIXED"
31114,"Product: JDT
Component: UI
Severity: major
Priority: P1
Summary: Moving linked resource onto self deletes linked resource
Resolution: FIXED"
18079,"Product: JDT
Component: UI
Severity: critical
Priority: P1
Summary: We must guard our Action against a Java editor not working on a CU
Resolution: FIXED"
162960,"Product: JDT
Component: Text
Severity: normal
Priority: P3
Summary: [content assist] field completion does not apply required proposal
Resolution: FIXED"
365325,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: Have target feature tests use test data instead of JDT feature
Resolution: FIXED"
73397,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: Setting ErrorHandlers for XML parsing
Resolution: FIXED"
28479,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: logical packages not recognized as Java by Search [browsing]
Resolution: FIXED"
204025,"Product: JDT
Component: UI
Severity: enhancement
Priority: P3
Summary: [doc] [preferences] Help needed to explain shared profiles for JDT formatter
Resolution: FIXED"
65824,"Product: PDE
Component: Doc
Severity: normal
Priority: P1
Summary: banner on generated javadoc should read ""Release 3.0""
Resolution: FIXED"
293931,"Product: Platform
Component: SWT
Severity: normal
Priority: P3
Summary: Javadoc of PrinterData.startPage/endPage is wrong
Resolution: FIXED"
86973,"Product: Platform
Component: UI
Severity: enhancement
Priority: P2
Summary: [Dialogs][IDE] Open Resource dialog should accept pattern for matching folder path
Resolution: FIXED"
19723,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: InputStreamReader doesn't user workspace encoding
Resolution: FIXED"
133887,"Product: Platform
Component: CVS
Severity: normal
Priority: P2
Summary: Commit progress goes to 100 right away
Resolution: FIXED"
54658,"Product: JDT
Component: UI
Severity: major
Priority: P3
Summary: Bug in Code Formatter > Line Wrapping
Resolution: FIXED"
17121,"Product: Platform
Component: Compare
Severity: normal
Priority: P3
Summary: Casing of message when end of changes needs to be sentence style
Resolution: FIXED"
274426,"Product: PDE
Component: UI
Severity: minor
Priority: P3
Summary: [target] Add implicit dependencies dialog should filter duplicates
Resolution: FIXED"
59526,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [FastView] Accessibility: Make Target view menu inaccessible in fast view
Resolution: FIXED"
25405,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Debugging: Display functionality displays erroneous result
Resolution: FIXED"
89308,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Pass combined preference store to TextSourceViewerConfiguration(IPreferenceStore)
Resolution: FIXED"
10610,"Product: Platform
Component: Debug
Severity: major
Priority: P2
Summary: Null exception when lauchviewer processing events on remove tree items
Resolution: FIXED"
292478,"Product: JDT
Component: Core
Severity: enhancement
Priority: P3
Summary: Report potentially null across variable assignment
Resolution: FIXED"
10855,"Product: Platform
Component: Debug
Severity: normal
Priority: P1
Summary: Use new workbench API  for show perspective
Resolution: FIXED"
234330,"Product: JDT
Component: Text
Severity: normal
Priority: P3
Summary: [breadcrumb] Does reopen child popup
Resolution: FIXED"
289409,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Viewers] ILazyTreePathContentProvider documentation request
Resolution: FIXED"
280801,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: [content assist] Too many semicolons after constructor completion
Resolution: FIXED"
178888,"Product: Platform
Component: UI
Severity: trivial
Priority: P3
Summary: [Viewers] JavaDoc errors in GridDataFactory/GridLayoutFactory
Resolution: FIXED"
53242,"Product: JDT
Component: Core
Severity: critical
Priority: P2
Summary: Consitent Out of Memory problems indexing (with multiple Java libraries)
Resolution: FIXED"
417447,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [PropertiesView] NPE in org.eclipse.ui.views.properties.PropertySheet -- null part?
Resolution: FIXED"
189329,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [refactoring] error list does not provide a label
Resolution: FIXED"
9913,"Product: JDT
Component: Core
Severity: normal
Priority: P2
Summary: Open on selection on JavaDoc methods doesn't work
Resolution: WORKSFORME"
61120,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Should closed projects be skipped?
Resolution: FIXED"
14800,"Product: Platform
Component: Compare
Severity: normal
Priority: P3
Summary: Compare View eats tabs
Resolution: FIXED"
59776,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Migrate memory view pref page to view setting
Resolution: FIXED"
203488,"Product: JDT
Component: Doc
Severity: normal
Priority: P3
Summary: DVT33:TCT816: PL: ref-19.htm: no such file
Resolution: FIXED"
74801,"Product: JDT
Component: UI
Severity: major
Priority: P2
Summary: [Progress] Invalid Thread Access in AllTypesCache
Resolution: FIXED"
398201,"Product: Platform
Component: Releng
Severity: blocker
Priority: P1
Summary: [CBI] Issues with org.eclipse.osgi (3.9?) and org.eclipse.equinox.ip in N builds
Resolution: FIXED"
279611,"Product: JDT
Component: Text
Severity: trivial
Priority: P3
Summary: [nls tooling] Add 'Find Broken NLS Strings' to Tips & Tricks
Resolution: FIXED"
15212,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Object shows up when I launch
Resolution: FIXED"
8210,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: Pull Up: Usage of editor selection is confusing
Resolution: FIXED"
20349,"Product: PDE
Component: UI
Severity: normal
Priority: P2
Summary: Wizard page descriptions are too long
Resolution: FIXED"
23762,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: NPE - variable details stop showing
Resolution: FIXED"
6640,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: Method ID of 0 is valid JDWP
Resolution: FIXED"
72358,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Viewers] Support SWT.VIRTUAL style
Resolution: FIXED"
8107,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: bracket hightlighting: can't change color
Resolution: FIXED"
68608,"Product: Platform
Component: UI
Severity: enhancement
Priority: P2
Summary: [Dialogs] Resource deletion could be run in the background
Resolution: FIXED"
371946,"Product: PDE
Component: Doc
Severity: normal
Priority: P3
Summary: Update doc for software site target location
Resolution: FIXED"
212154,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: [ast rewrite] Cannot attach comment to programatically generated AST
Resolution: WONTFIX"
354557,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: [Regression] ExternalLibraryCache causes false classpath problem markers.
Resolution: FIXED"
153880,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: [templates] Polish template variable work
Resolution: FIXED"
26393,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Error compiling snippet should not generate display output
Resolution: FIXED"
17891,"Product: Platform
Component: Team
Severity: critical
Priority: P1
Summary: Should not assume type of PropertyChangeEvent values
Resolution: FIXED"
16356,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: NPE out of ConsoleDocumentManager
Resolution: FIXED"
64672,"Product: JDT
Component: UI
Severity: critical
Priority: P3
Summary: Code Formatter Preferences Page Broken - NPE
Resolution: FIXED"
68039,"Product: Platform
Component: Search
Severity: critical
Priority: P1
Summary: Search/Replace may currupt files if their content got modified during validateEdit
Resolution: FIXED"
159600,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Viewers] Tooltips not working on TreeViewer
Resolution: FIXED"
63474,"Product: Platform
Component: Debug
Severity: enhancement
Priority: P3
Summary: bad poetry
Resolution: FIXED"
13632,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: unknown remote host just throws exception
Resolution: FIXED"
124832,"Product: JDT
Component: Text
Severity: major
Priority: P2
Summary: [typing] Right to left typing after exception in FastPartitioner
Resolution: FIXED"
20304,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Eval: NPE when evaluate a snippet in anonymous type declared in an instance creation instruction
Resolution: FIXED"
55704,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Step into selection leads to too many breakpoints being skipped
Resolution: FIXED"
74700,"Product: Platform
Component: UI
Severity: enhancement
Priority: P2
Summary: [Preferences] Export ""instance"" preferences in random order
Resolution: FIXED"
147621,"Product: PDE
Component: UI
Severity: enhancement
Priority: P3
Summary: Enforce Bundle-Localization folders/file to be included in build.properties
Resolution: FIXED"
167740,"Product: JDT
Component: Debug
Severity: minor
Priority: P3
Summary: [variables] [views] New/Edit details formatter menu should not be available on array types
Resolution: FIXED"
10009,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Creating image descriptor registry on shutdown
Resolution: FIXED"
114093,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: [EditorMgmt] Prompted to save files which do not affect a build
Resolution: FIXED"
405923,"Product: PDE
Component: Doc
Severity: enhancement
Priority: P3
Summary: How to use shared license should be documented in Help
Resolution: FIXED"
22118,"Product: Platform
Component: UI
Severity: blocker
Priority: P2
Summary: [Decorators] Decorators for IResource ignores adaptable flag
Resolution: FIXED"
52474,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: UI Blocked when opening Java Perspective during CVS check out
Resolution: FIXED"
63940,"Product: JDT
Component: Text
Severity: normal
Priority: P3
Summary: Quickfix shows same text for 5 method options
Resolution: FIXED"
96530,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Remove BuildFailedTracker
Resolution: FIXED"
407982,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: Eclipse App debug launcher creates a new config.ini & doesn't copy from the host eclipse
Resolution: FIXED"
222090,"Product: Platform
Component: CVS
Severity: normal
Priority: P3
Summary: CVS property page text fields should be copyable
Resolution: FIXED"
35056,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: [eval] DetailFormatter failure
Resolution: FIXED"
217458,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Viewers] SimpleStyledCellLabelProvider improvements
Resolution: FIXED"
53548,"Product: Platform
Component: Debug
Severity: enhancement
Priority: P2
Summary: Automatically close views that were opened automatically
Resolution: FIXED"
47285,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Open External File does not work on build.xml
Resolution: FIXED"
390889,"Product: JDT
Component: Core
Severity: normal
Priority: P2
Summary: [1.8][compiler] Evaluate options to support 1.7- projects against 1.8 JRE.
Resolution: FIXED"
82979,"Product: Platform
Component: UI
Severity: enhancement
Priority: P2
Summary: [Preferences] Add new working copy API
Resolution: FIXED"
169624,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [EditorMgmt] 'Pin editors' toobar icon missing in 3.3M4
Resolution: INVALID"
73589,"Product: JDT
Component: Text
Severity: major
Priority: P2
Summary: Ctrl+Click feature became slow in 3.1
Resolution: FIXED"
1518,"Product: JDT
Component: Debug
Severity: enhancement
Priority: P1
Summary: Icons needed for actions (1GI5UXW)
Resolution: FIXED"
97316,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [5.0][typing] Problems with quick fix ""Add javadoc comment""
Resolution: FIXED"
79097,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Mnemonic collision on the Commons tab
Resolution: FIXED"
20155,"Product: Platform
Component: Text
Severity: enhancement
Priority: P2
Summary: [preferences] segmented view should be a preference, not a toolbar button
Resolution: FIXED"
67913,"Product: Platform
Component: UI
Severity: major
Priority: P1
Summary: [ActionSets] Actions associated with views not disposed
Resolution: FIXED"
34442,"Product: Platform
Component: Ant
Severity: normal
Priority: P2
Summary: Custom task does not work in folder (only in jar)
Resolution: FIXED"
10686,"Product: JDT
Component: Debug
Severity: critical
Priority: P1
Summary: Double clicking in vertical ruler to add breakpoint: breakpoint does not show
Resolution: FIXED"
185502,"Product: PDE
Component: UI
Severity: major
Priority: P3
Summary: Plug-in Import Should Check for Running target
Resolution: FIXED"
81675,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Progress] ArrayIndexOutOfBoundsException in progress viewer code
Resolution: FIXED"
355847,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: 'Compilers' preference page has help about the workbench
Resolution: FIXED"
50723,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Preferences] Autorefresh polling preference presentation
Resolution: FIXED"
30411,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: Exceptions deleting Launch Configurations
Resolution: FIXED"
251993,"Product: Platform
Component: UI
Severity: major
Priority: P3
Summary: [JFace] SWT Exception creates endless cycle
Resolution: FIXED"
221234,"Product: Platform
Component: Debug
Severity: major
Priority: P3
Summary: [console] Programs with lots of output cause major eclipse unresponsiveness with large console buffer
Resolution: FIXED"
64024,"Product: Platform
Component: UI
Severity: major
Priority: P1
Summary: [Workbench] Many objects leaked for each window opened/closed
Resolution: FIXED"
320749,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: The hidden toolbar state is not persisted
Resolution: FIXED"
46001,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: JRERuntimeClasspathEntryResolver#resolveLibraryLocations() should return only the bootstrap classes when asked for the bootstrap classes
Resolution: FIXED"
116841,"Product: Platform
Component: Text
Severity: critical
Priority: P2
Summary: [typing] Need much smart encoding error detection for text save
Resolution: FIXED"
246612,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [FilteredTree] FilteredTree renders all parent items of matches bold
Resolution: FIXED"
112400,"Product: Platform
Component: Compare
Severity: normal
Priority: P2
Summary: Change required due to ResourceMapping API
Resolution: FIXED"
444827,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: getViewStack does not return ViewParts in last visited order
Resolution: FIXED"
17615,"Product: JDT
Component: UI
Severity: normal
Priority: P1
Summary: Override verlay: background is white not transparent
Resolution: FIXED"
53810,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: [Workbench] Use of hard coded font spews warnings on some platforms
Resolution: FIXED"
303785,"Product: JDT
Component: Text
Severity: major
Priority: P3
Summary: [implementation] Dead lock while editing in a java editor
Resolution: FIXED"
47007,"Product: Platform
Component: Text
Severity: major
Priority: P2
Summary: [painting] respect layer when drawing background highlight for annotations
Resolution: FIXED"
16533,"Product: JDT
Component: UI
Severity: major
Priority: P2
Summary: Next/Previous error also selects all other markers
Resolution: FIXED"
79912,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Bad sizing in LaunchConfigurationsDialog
Resolution: FIXED"
35100,"Product: Platform
Component: Ant
Severity: normal
Priority: P2
Summary: Migrate actions to command extension point
Resolution: FIXED"
157461,"Product: Platform
Component: Text
Severity: enhancement
Priority: P2
Summary: [implementation] Put all html rendering related classes into one package and declare others as x-friends
Resolution: FIXED"
52383,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: UI freezes while running runtime workbench under debug
Resolution: FIXED"
66182,"Product: Platform
Component: UI
Severity: major
Priority: P1
Summary: [KeyBindings] multi-stroke keyboard shortcut popup swallows keys
Resolution: FIXED"
365694,"Product: PDE
Component: API Tools
Severity: minor
Priority: P3
Summary: org.eclipse.pde.api.tools exports a package it does not have
Resolution: FIXED"
67590,"Product: Platform
Component: UI
Severity: major
Priority: P1
Summary: [Presentations] The 'Save All' command has no effect
Resolution: FIXED"
24284,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Javadoc  for new 2.1 types in launching
Resolution: FIXED"
94749,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: terminate all does not work
Resolution: FIXED"
212015,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [quick fix] Inappropriate quick fix for an unecessary else clause
Resolution: FIXED"
117289,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: VMDefinitionsContainer#parseXMLIntoContainer() reads an XML file with wrong encoding.
Resolution: FIXED"
25709,"Product: Platform
Component: Ant
Severity: normal
Priority: P2
Summary: Lists on Targets page of External Tools properties need scrollbars
Resolution: FIXED"
66342,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Ant editor indentation problem
Resolution: FIXED"
8166,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: nls: 'find string' dialog needs a button to open nls wizard
Resolution: FIXED"
6470,"Product: Platform
Component: Team
Severity: normal
Priority: P1
Summary: Create Patch dialog needs a Browse... button to enter file name
Resolution: FIXED"
304197,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: Content assist in manifest editors: Additional info (Javadoc hover) for type proposals not shown
Resolution: FIXED"
87612,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Automated tests for debug view management
Resolution: FIXED"
208234,"Product: JDT
Component: Core
Severity: normal
Priority: P2
Summary: Specify that CodeFormatter is not intended to be subclassed
Resolution: FIXED"
15246,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Allow private launch configs to perspective switch
Resolution: FIXED"
277812,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [call hierarchy] [working sets] Add F1 Help for Call Hierarchy Filters, Expand With Constructors Dialog, Working Set Configuration Dialog , Working Set Assignments Dialog
Resolution: FIXED"
6349,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: NPE closing inspector
Resolution: FIXED"
9026,"Product: JDT
Component: Debug
Severity: critical
Priority: P1
Summary: Compilation error breakpoints are showing in breakpoints view
Resolution: FIXED"
65930,"Product: Platform
Component: Text
Severity: normal
Priority: P2
Summary: Error while stopping search plugin (caused by NPE)
Resolution: FIXED"
57976,"Product: JDT
Component: Text
Severity: major
Priority: P1
Summary: [Contexts] [RCP] ""Edit Java Source"" context should not be in org.eclipse.ui for RCP
Resolution: FIXED"
5625,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Missing accelerators on detail pane orientation of pref page
Resolution: FIXED"
15461,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Configs created with convenience actions do not switch persp.
Resolution: FIXED"
29743,"Product: Platform
Component: Ant
Severity: normal
Priority: P2
Summary: [External Tools] Apply button does not enable in ""refresh tab""
Resolution: FIXED"
8115,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: Mnemonic missing in Packages view
Resolution: FIXED"
